id,triggeredon,asin,brand,city,location,platform,pname,status,status_text,id,triggeredon,brand,bu,category,division,platform,revenue,sku_code,sub_category,units
3272,"2024-06-16 11:00:01.000000",B084CYW3PD,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavins Rajbhog Milkshake 180ml",0,"Currently Unavailable",391,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,385.69999999999999,B084CYW3PD,"Cavin's PMS",NULL
2864,"2024-06-22 11:00:02.000000",B084CYW3PD,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavins Rajbhog Milkshake 180ml",0,"Currently Unavailable",391,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,385.69999999999999,B084CYW3PD,"Cavin's PMS",NULL
2372,"2024-06-16 11:00:01.000000",B084CYW3PD,Cavin's,Kolkata,700002,"Amazon Fresh","Cavins Rajbhog Milkshake 180ml",0,"Currently Unavailable",391,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,385.69999999999999,B084CYW3PD,"Cavin's PMS",NULL
3332,"2024-06-16 11:00:01.000000",B084D4SM5X,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavins Rabdi Milkshake, 180ml",0,"Currently Unavailable",397,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,814.29999999999995,B084D4SM5X,"Cavin's PMS",NULL
2924,"2024-06-22 11:00:02.000000",B084D4SM5X,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavins Rabdi Milkshake, 180ml",0,"Currently Unavailable",397,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,814.29999999999995,B084D4SM5X,"Cavin's PMS",NULL
2432,"2024-06-16 11:00:01.000000",B084D4SM5X,Cavin's,Kolkata,700002,"Amazon Fresh","Cavins Rabdi Milkshake, 180ml",0,"Currently Unavailable",397,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,814.29999999999995,B084D4SM5X,"Cavin's PMS",NULL
2984,"2024-06-22 11:00:02.000000",B084D6QTVP,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavins Gulkand Milkshake, 180ml",0,"Currently Unavailable",403,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,1285.7,B084D6QTVP,"Cavin's PMS",NULL
2492,"2024-06-16 11:00:01.000000",B084D6QTVP,Cavin's,Kolkata,700002,"Amazon Fresh","Cavins Gulkand Milkshake, 180ml",0,"Currently Unavailable",403,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,1285.7,B084D6QTVP,"Cavin's PMS",NULL
2902,"2024-05-01 00:00:00.000000",40167929,Cavin's,Pune,411014,BigBasket," Badam Milkshake,180ml",1,"Add to basketAdd to basket",409,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",7371.3999999999996,40167929,"Cavin's PMS",NULL
2728,"2024-06-24 11:00:07.000000",40167929,Cavin's,"Bangalore HQ",560001,BigBasket," Badam Milkshake,180ml",0,"Notify MeNotify Me",409,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",7371.3999999999996,40167929,"Cavin's PMS",NULL
3328,"2024-06-24 11:00:07.000000",40167930,Cavin's,"Bangalore HQ",560001,BigBasket,"Cavins Rabdi Milkshake, 180ml",1,"Add to basketAdd to basket",415,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",23100,40167930,"Cavin's PMS",NULL
3137,"2024-06-25 11:00:02.000000",40167930,Cavin's,Delhi,110075,BigBasket,"Cavins Rabdi Milkshake, 180ml",1,"Add to basketAdd to basket",415,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",23100,40167930,"Cavin's PMS",NULL
2842,"2024-05-01 00:00:00.000000",40167930,Cavin's,Pune,411014,BigBasket,"Cavins Rabdi Milkshake, 180ml",1,"Add to basketAdd to basket",415,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",23100,40167930,"Cavin's PMS",NULL
2837,"2024-06-25 11:00:02.000000",40167930,Cavin's,Chennai,600004,BigBasket,"Cavins Rabdi Milkshake, 180ml",0,"Notify MeNotify Me",415,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",23100,40167930,"Cavin's PMS",NULL
2625,"2024-06-06 11:00:17.000000",40167930,Cavin's,Ahemdabad,380009,BigBasket,"Cavins Rabdi Milkshake, 180ml",0,"Notify MeNotify Me",415,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",23100,40167930,"Cavin's PMS",NULL
3257,"2024-06-25 11:00:02.000000",40167931,Cavin's,Delhi,110075,BigBasket,"Cavins Gulkand Milkshake, 180ml",1,"Add to basketAdd to basket",421,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",14271.4,40167931,"Cavin's PMS",NULL
2957,"2024-06-25 11:00:02.000000",40167931,Cavin's,Chennai,600004,BigBasket,"Cavins Gulkand Milkshake, 180ml",0,"Notify MeNotify Me",421,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",14271.4,40167931,"Cavin's PMS",NULL
2782,"2024-05-01 00:00:00.000000",40167931,Cavin's,Pune,411014,BigBasket,"Cavins Gulkand Milkshake, 180ml",1,"Add to basketAdd to basket",421,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",14271.4,40167931,"Cavin's PMS",NULL
3077,"2024-06-25 11:00:02.000000",40167932,Cavin's,Chennai,600004,BigBasket,"Cavins Rajbhog Milkshake 180ml",0,"Notify MeNotify Me",427,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",8942.8999999999996,40167932,"Cavin's PMS",NULL
2865,"2024-06-06 11:00:17.000000",40167932,Cavin's,Ahemdabad,380009,BigBasket,"Cavins Rajbhog Milkshake 180ml",1,"Add to basketAdd to basket",427,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",8942.8999999999996,40167932,"Cavin's PMS",NULL
2722,"2024-05-01 00:00:00.000000",40167932,Cavin's,Pune,411014,BigBasket,"Cavins Rajbhog Milkshake 180ml",1,"Add to basketAdd to basket",427,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",8942.8999999999996,40167932,"Cavin's PMS",NULL
2603,"2024-05-19 00:00:00.000000",TNRG8PANG3HZFCH2,Raaga,Delhi,110038,Flipkart,"Raaga SkinToner 100ml",0,"Sold Out",431,"2024-03-19 17:40:20.000000",Raaga,EC,"Skin Care",PR,Flipkart,2702.5,TNRG8PANG3HZFCH2,"Skin Toner",NULL
3339,"2024-07-03 11:00:13.000000",MLKFF82FSK2PUFYN,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rajbhog Milkshake 180ml",0,"Sold Out",433,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",6042.8999999999996,MLKFF82FSK2PUFYN,"Cavin's PMS",NULL
2735,"2024-06-24 11:00:07.000000",MLKFF82FSK2PUFYN,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rajbhog Milkshake 180ml",0,"Sold Out",433,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",6042.8999999999996,MLKFF82FSK2PUFYN,"Cavin's PMS",NULL
2603,"2024-05-19 00:00:00.000000",TNRG8PANG3HZFCH2,Raaga,Delhi,110038,Flipkart,"Raaga SkinToner 100ml",0,"Sold Out",434,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Skin Care",PR,Flipkart,3838.0999999999999,TNRG8PANG3HZFCH2,"Skin Toner",NULL
2795,"2024-06-24 11:00:07.000000",MLKFF82FX8XG599K,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rabdi Milkshake, 180ml",0,"Sold Out",439,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",10800,MLKFF82FX8XG599K,"Cavin's PMS",NULL
2855,"2024-06-24 11:00:07.000000",MLKFF82FYZAYUAHQ,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Gulkand Milkshake, 180ml",0,"Sold Out",445,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",21085.700000000001,MLKFF82FYZAYUAHQ,"Cavin's PMS",NULL
2672,"2024-06-16 11:00:01.000000",B00XBS4XR4,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Kaju Butterscotch Milkshake, 200 ml",0,"Currently Unavailable",463,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,4085.6999999999998,B00XBS4XR4,"Cavin's Milkshake 200ml",NULL
2732,"2024-06-16 11:00:01.000000",B00XBS5ASU,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Strawberry Milkshake, 200 ml",0,"Currently Unavailable",469,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,7114.3000000000002,B00XBS5ASU,"Cavin's Milkshake 200ml",NULL
2324,"2024-06-22 11:00:02.000000",B00XBS5ASU,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Strawberry Milkshake, 200 ml",0,"Currently Unavailable",469,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,7114.3000000000002,B00XBS5ASU,"Cavin's Milkshake 200ml",NULL
2792,"2024-06-16 11:00:01.000000",B00XBS6DC2,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Vanilla Milkshake, 200 ml",0,"Currently Unavailable",475,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,6657.1000000000004,B00XBS6DC2,"Cavin's Milkshake 200ml",NULL
2384,"2024-06-22 11:00:02.000000",B00XBS6DC2,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Vanilla Milkshake, 200 ml",0,"Currently Unavailable",475,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,6657.1000000000004,B00XBS6DC2,"Cavin's Milkshake 200ml",NULL
2326,"2024-06-28 11:00:05.000000",B07DJFKXQX,Raaga,Hyderabad,500003,Amazon,"Raaga Gel 50gm",1,"Add to Cart",478,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Amazon,6406.8000000000002,B07DJFKXQX,"Face Cream/Gel",NULL
2446,"2024-06-28 11:00:05.000000",B07DJFQZ96,Raaga,Hyderabad,500003,Amazon,"Raaga Cream 50gm",1,"Add to Cart",484,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Face Care",PR,Amazon,17084.700000000001,B07DJFQZ96,"Face Cream/Gel",NULL
3044,"2024-06-22 11:00:02.000000",B08G2FK9PH,Cavin's,"Lucknow  HQ",201301,"Amazon Fresh","Cavin's Chocolate Milkshake, 200 ml",0,"Currently Unavailable",493,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,21600,B08G2FK9PH,"Cavin's Milkshake 200ml",NULL
2552,"2024-06-16 11:00:01.000000",B08G2FK9PH,Cavin's,Kolkata,700002,"Amazon Fresh","Cavin's Chocolate Milkshake, 200 ml",0,"Currently Unavailable",493,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Amazon,21600,B08G2FK9PH,"Cavin's Milkshake 200ml",NULL
3270,"2024-06-16 11:00:01.000000",B0CHS6DM1W,Petterati,Pune,411007,Amazon,"Petterati Waterless Dog Shampoo 400ml",1,"Add to Cart",497,"2024-03-19 17:40:20.000000",Petterati,DF,Grooming,DF,Amazon,6555.1000000000004,B0CHS6DM1W,Shampoo?,NULL
2534,"2024-06-25 11:00:02.000000",B0CHS6DM1W,Petterati,Delhi,110075,Amazon,"Petterati Waterless Dog Shampoo 400ml",1,"Add to Cart",497,"2024-03-19 17:40:20.000000",Petterati,DF,Grooming,DF,Amazon,6555.1000000000004,B0CHS6DM1W,Shampoo?,NULL
3101,"2024-05-02 00:00:00.000000",30007713,Cavin's,NULL,380001,BigBasket," Strawberry Milkshake, 200 ml",1,"Add to basketAdd to basket",499,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",116685.7,30007713,"Cavin's Milkshake 200ml",NULL
2325,"2024-06-06 11:00:17.000000",30007713,Cavin's,Mumbai,400070,BigBasket," Strawberry Milkshake, 200 ml",1,"Add to basketAdd to basket",499,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",116685.7,30007713,"Cavin's Milkshake 200ml",NULL
2654,"2024-06-25 11:00:02.000000",B0CHS78CL6,Petterati,Delhi,110075,Amazon,"Petterati Dog Shampoo 400ml",1,"Add to Cart",503,"2024-03-19 17:40:20.000000",Petterati,DF,Grooming,DF,Amazon,45114.400000000001,B0CHS78CL6,Shampoo?,NULL
2981,"2024-05-02 00:00:00.000000",30007714,Cavin's,NULL,380001,BigBasket," Chocolate Milkshake, 200 ml",0,"Notify MeNotify Me",505,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",220625,30007714,"Cavin's Milkshake 200ml",NULL
2565,"2024-06-06 11:00:17.000000",30007714,Cavin's,Mumbai,400070,BigBasket," Chocolate Milkshake, 200 ml",1,"Add to basketAdd to basket",505,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",220625,30007714,"Cavin's Milkshake 200ml",NULL
3270,"2024-06-16 11:00:01.000000",B0CHS6DM1W,Petterati,Pune,411007,Amazon,"Petterati Waterless Dog Shampoo 400ml",1,"Add to Cart",506,"2024-05-31 12:30:25.000000",Petterati,DF,Grooming,DF,Amazon,31618.599999999999,B0CHS6DM1W,Shampoo?,NULL
2534,"2024-06-25 11:00:02.000000",B0CHS6DM1W,Petterati,Delhi,110075,Amazon,"Petterati Waterless Dog Shampoo 400ml",1,"Add to Cart",506,"2024-05-31 12:30:25.000000",Petterati,DF,Grooming,DF,Amazon,31618.599999999999,B0CHS6DM1W,Shampoo?,NULL
2861,"2024-05-02 00:00:00.000000",30007715,Cavin's,NULL,380001,BigBasket," Vanilla Milkshake, 200 ml",1,"Add to basketAdd to basket",511,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",141564.29999999999,30007715,"Cavin's Milkshake 200ml",NULL
2805,"2024-06-06 11:00:17.000000",30007715,Cavin's,Mumbai,400070,BigBasket," Vanilla Milkshake, 200 ml",1,"Add to basketAdd to basket",511,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",141564.29999999999,30007715,"Cavin's Milkshake 200ml",NULL
2336,"2024-06-08 11:00:04.000000",30007715,Cavin's,Hyderabad,500003,BigBasket," Vanilla Milkshake, 200 ml",1,"Add to basketAdd to basket",511,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",141564.29999999999,30007715,"Cavin's Milkshake 200ml",NULL
2654,"2024-06-25 11:00:02.000000",B0CHS78CL6,Petterati,Delhi,110075,Amazon,"Petterati Dog Shampoo 400ml",1,"Add to Cart",512,"2024-05-31 12:30:25.000000",Petterati,DF,Grooming,DF,Amazon,62080.5,B0CHS78CL6,Shampoo?,NULL
3322,"2024-05-01 00:00:00.000000",30008756,Cavin's,Pune,411014,BigBasket," Kaju Butterscotch Milkshake, 200 ml",1,"Add to basketAdd to basket",517,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",79135.699999999997,30008756,"Cavin's Milkshake 200ml",NULL
3045,"2024-06-06 11:00:17.000000",30008756,Cavin's,Mumbai,400070,BigBasket," Kaju Butterscotch Milkshake, 200 ml",1,"Add to basketAdd to basket",517,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",79135.699999999997,30008756,"Cavin's Milkshake 200ml",NULL
2741,"2024-05-02 00:00:00.000000",30008756,Cavin's,NULL,380001,BigBasket," Kaju Butterscotch Milkshake, 200 ml",1,"Add to basketAdd to basket",517,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",79135.699999999997,30008756,"Cavin's Milkshake 200ml",NULL
2396,"2024-06-08 11:00:04.000000",30008756,Cavin's,Hyderabad,500003,BigBasket," Kaju Butterscotch Milkshake, 200 ml",1,"Add to basketAdd to basket",517,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Big Basket",79135.699999999997,30008756,"Cavin's Milkshake 200ml",NULL
2954,"2024-06-25 11:00:02.000000",B07WR355NK,Raaga,Chennai,600004,Amazon,"Raaga CreamDev 9% 30V 1000ml",0,"Currently unavailable.",520,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Hair Colour",PR,Amazon,4805.1000000000004,B07WR355NK,"Developer Cream",NULL
2667,"2024-07-03 11:00:13.000000",B07WR355NK,Raaga,"Bangalore HQ",560001,Amazon,"Raaga CreamDev 9% 30V 1000ml",0,"Currently unavailable.",520,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Hair Colour",PR,Amazon,4805.1000000000004,B07WR355NK,"Developer Cream",NULL
2596,"2024-05-01 00:00:00.000000",B07WR355NK,Raaga,"Chennai Region",600002,Amazon,"Raaga CreamDev 9% 30V 1000ml",0,"Currently unavailable.",520,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Hair Colour",PR,Amazon,4805.1000000000004,B07WR355NK,"Developer Cream",NULL
2386,"2024-06-28 11:00:05.000000",B07WR355NK,Raaga,Delhi,110075,Amazon,"Raaga CreamDev 9% 30V 1000ml",0,"Currently unavailable.",520,"2024-05-31 12:30:25.000000","Raaga Professional",EC,"Hair Colour",PR,Amazon,4805.1000000000004,B07WR355NK,"Developer Cream",NULL
3134,"2024-06-25 11:00:02.000000",B00DRE2II8,Chik,Gurgaon,122003,Amazon,"Chik Black 340ml",0,"Currently unavailable.",521,"2024-03-19 17:40:20.000000",Chik,EC,"Hair Care",PC,Amazon,93357.600000000006,B00DRE2II8,Shampoo,NULL
3232,"2024-06-29 11:00:46.000000",16725,Cavin's,"Bangalore HQ",560001,Blinkit," Kaju Butterscotch Milkshake, 200 ml",1,ADD,529,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,59974.099999999999,16725,"Cavin's Milkshake 200ml",NULL
3052,"2024-06-29 11:00:46.000000",16725,Cavin's,Chennai,600004,Blinkit," Kaju Butterscotch Milkshake, 200 ml",1,ADD,529,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,59974.099999999999,16725,"Cavin's Milkshake 200ml",NULL
2452,"2024-06-29 11:00:46.000000",16725,Cavin's,Gurgaon,122003,Blinkit," Kaju Butterscotch Milkshake, 200 ml",1,ADD,529,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,59974.099999999999,16725,"Cavin's Milkshake 200ml",NULL
3134,"2024-06-25 11:00:02.000000",B00DRE2II8,Chik,Gurgaon,122003,Amazon,"Chik Black 340ml",0,"Currently unavailable.",530,"2024-05-31 12:30:25.000000",Chik,EC,"Hair Care",PC,Amazon,94467,B00DRE2II8,Shampoo,NULL
2692,"2024-06-29 11:00:46.000000",16726,Cavin's,Gurgaon,122003,Blinkit," Chocolate Milkshake, 200 ml",1,ADD,535,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,104211.3,16726,"Cavin's Milkshake 200ml",NULL
2673,"2024-07-03 11:00:13.000000",16726,Cavin's,Hyderabad,500003,Blinkit," Chocolate Milkshake, 200 ml",1,ADD,535,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,104211.3,16726,"Cavin's Milkshake 200ml",NULL
2373,"2024-07-03 11:00:13.000000",16726,Cavin's,Ahemdabad,380009,Blinkit," Chocolate Milkshake, 200 ml",1,ADD,535,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,104211.3,16726,"Cavin's Milkshake 200ml",NULL
2932,"2024-06-29 11:00:46.000000",16727,Cavin's,Gurgaon,122003,Blinkit," Strawberry Milkshake, 200 ml",1,ADD,541,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,116562.2,16727,"Cavin's Milkshake 200ml",NULL
2913,"2024-07-03 11:00:13.000000",16727,Cavin's,Hyderabad,500003,Blinkit," Strawberry Milkshake, 200 ml",1,ADD,541,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,116562.2,16727,"Cavin's Milkshake 200ml",NULL
2872,"2024-06-29 11:00:46.000000",16727,Cavin's,"Bangalore HQ",560001,Blinkit," Strawberry Milkshake, 200 ml",1,ADD,541,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,116562.2,16727,"Cavin's Milkshake 200ml",NULL
2613,"2024-07-03 11:00:13.000000",16727,Cavin's,Ahemdabad,380009,Blinkit," Strawberry Milkshake, 200 ml",1,ADD,541,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,116562.2,16727,"Cavin's Milkshake 200ml",NULL
3153,"2024-07-03 11:00:13.000000",16728,Cavin's,Hyderabad,500003,Blinkit," Vanilla Milkshake, 200 ml",1,ADD,547,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,109175,16728,"Cavin's Milkshake 200ml",NULL
3112,"2024-06-29 11:00:46.000000",16728,Cavin's,"Bangalore HQ",560001,Blinkit," Vanilla Milkshake, 200 ml",1,ADD,547,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,109175,16728,"Cavin's Milkshake 200ml",NULL
2853,"2024-07-03 11:00:13.000000",16728,Cavin's,Ahemdabad,380009,Blinkit," Vanilla Milkshake, 200 ml",1,ADD,547,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,Blinkit,109175,16728,"Cavin's Milkshake 200ml",NULL
2475,"2024-05-01 00:00:00.000000",B01C6ZCNOW,Meera,"Hyderabad City",500001,Amazon,"Meera Hairfall Care 340ml",1,"Add to Cart",551,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,Amazon,161309.39999999999,B01C6ZCNOW,Shampoo,NULL
3066,"2024-07-01 11:00:04.000000",B07V6CRMD1,Raaga,Gurgaon,122003,Amazon,"Raaga ManiPedi 63gm",0,"Currently unavailable.",552,"2024-03-19 17:40:20.000000",Raaga,EC,"Body Care",PR,Amazon,1088.0999999999999,B07V6CRMD1,"Manicure Pedicure",NULL
3062,"2024-05-30 11:00:16.000000",MLKEUHKFEGDN8HGR,Cavin's,Mumbai,400070,"Flipkart Grocery"," Strawberry Milkshake, 200 ml",1,Add,553,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",303028.59999999998,MLKEUHKFEGDN8HGR,"Cavin's Milkshake 200ml",NULL
2919,"2024-07-03 11:00:13.000000",MLKEUHKFEGDN8HGR,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Strawberry Milkshake, 200 ml",1,Add,553,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",303028.59999999998,MLKEUHKFEGDN8HGR,"Cavin's Milkshake 200ml",NULL
2606,"2024-05-19 00:00:00.000000",MLKEUHKFEGDN8HGR,Cavin's,"Bangalore HQ",560001,"Flipkart Grocery"," Strawberry Milkshake, 200 ml",1,Add,553,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",303028.59999999998,MLKEUHKFEGDN8HGR,"Cavin's Milkshake 200ml",NULL
2609,"2024-06-13 11:00:02.000000",B0B56MBKK1,Raaga,Ahemdabad,380009,Amazon,"Raaga ManiPedi Chocolate 63gm",0,"Currently unavailable.",558,"2024-03-19 17:40:20.000000",Raaga,EC,"Body Care",PR,Amazon,17047.5,B0B56MBKK1,"Manicure Pedicure",NULL
2398,"2024-05-22 11:00:06.000000",B0B56MBKK1,Raaga,Nagpur,440001,Amazon,"Raaga ManiPedi Chocolate 63gm",0,"Currently unavailable.",558,"2024-03-19 17:40:20.000000",Raaga,EC,"Body Care",PR,Amazon,17047.5,B0B56MBKK1,"Manicure Pedicure",NULL
2371,"2024-06-27 11:00:10.000000",B0B56MBKK1,Raaga,"Lucknow  HQ",201301,Amazon,"Raaga ManiPedi Chocolate 63gm",0,"Currently unavailable.",558,"2024-03-19 17:40:20.000000",Raaga,EC,"Body Care",PR,Amazon,17047.5,B0B56MBKK1,"Manicure Pedicure",NULL
3099,"2024-07-03 11:00:13.000000",MLKEUHKFMTYGRQ8E,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Kaju Butterscotch Milkshake, 200 ml",1,Add,559,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",522742.90000000002,MLKEUHKFMTYGRQ8E,"Cavin's Milkshake 200ml",NULL
2966,"2024-05-19 00:00:00.000000",MLKEUHKFMTYGRQ8E,Cavin's,"Bangalore HQ",560001,"Flipkart Grocery"," Kaju Butterscotch Milkshake, 200 ml",1,Add,559,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",522742.90000000002,MLKEUHKFMTYGRQ8E,"Cavin's Milkshake 200ml",NULL
2495,"2024-06-24 11:00:07.000000",MLKEUHKFMTYGRQ8E,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Kaju Butterscotch Milkshake, 200 ml",1,Add,559,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",522742.90000000002,MLKEUHKFMTYGRQ8E,"Cavin's Milkshake 200ml",NULL
2475,"2024-05-01 00:00:00.000000",B01C6ZCNOW,Meera,"Hyderabad City",500001,Amazon,"Meera Hairfall Care 340ml",1,"Add to Cart",560,"2024-05-31 12:30:25.000000",Meera,EC,"Hair Care",PC,Amazon,171965.39999999999,B01C6ZCNOW,Shampoo,NULL
2715,"2024-05-01 00:00:00.000000",B01C6ZCNZ6,Meera,"Hyderabad City",500001,Amazon,"Meera Strong & Healthy650ml",1,"Add to Cart",563,"2024-03-19 17:40:20.000000",Meera,EC,"Hair Care",PC,Amazon,65277.099999999999,B01C6ZCNZ6,Shampoo,NULL
3159,"2024-07-03 11:00:13.000000",MLKEUHKFW8AWBBGZ,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Vanilla Milkshake, 200 ml",1,Add,565,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",319800,MLKEUHKFW8AWBBGZ,"Cavin's Milkshake 200ml",NULL
3086,"2024-05-19 00:00:00.000000",MLKEUHKFW8AWBBGZ,Cavin's,"Bangalore HQ",560001,"Flipkart Grocery"," Vanilla Milkshake, 200 ml",1,Add,565,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",319800,MLKEUHKFW8AWBBGZ,"Cavin's Milkshake 200ml",NULL
2555,"2024-06-24 11:00:07.000000",MLKEUHKFW8AWBBGZ,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Vanilla Milkshake, 200 ml",1,Add,565,"2024-03-19 17:40:20.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",319800,MLKEUHKFW8AWBBGZ,"Cavin's Milkshake 200ml",NULL
